Image Name,Train Caption,Augmented Train Caption
Russian_Blue_111.jpg,a photograph of a cat is laying down on the floor,a photograph of a cat is laying on a chair and sleeping
great_pyrenees_137.jpg,a photograph of a dog laying on the grass with a stuffed animal,a photograph of a dog laying on the grass with a stuffed animal
samoyed_162.jpg,a photograph of a white dog standing in the snow,a photograph of a white dog walking in the snow
american_pit_bull_terrier_137.jpg,a photograph of a dog standing on a rug in a room,a photograph of a dog is sitting on the floor looking at the camera
great_pyrenees_139.jpg,a photograph of a white dog sitting on a dirt ground,a photograph of a large white dog sitting on a dirt ground
Birman_121.jpg,a photograph of a cat sitting on a window sill looking out,a photograph of a cat with blue eyes sitting on a window sill
samoyed_166.jpg,a photograph of a dog running in the snow with a red collar,a photograph of a dog running in the snow with a collar around its neck
german_shorthaired_117.jpg,a photograph of a dog with a collar on standing on a sidewalk,a photograph of a dog with a collar on looking at the camera
american_pit_bull_terrier_17.jpg,a photograph of a dog with its mouth open and its tongue out,a photograph of a dog with its mouth open and tongue out
Birman_182.jpg,a photograph of a cat sitting on a wooden chair in a kitchen,a photograph of a cat sitting on a chair looking up
shiba_inu_163.jpg,a photograph of a dog sitting on the ground with a leash,a photograph of a dog sitting on the ground with a leash
wheaten_terrier_121.jpg,a photograph of a dog with a pink collar sitting on a couch,a photograph of a dog with a very long hair laying down
pug_161.jpg,a photograph of a dog sitting on the floor with its tongue out,a photograph of a dog laying on a couch with its tongue out
miniature_pinscher_187.jpg,a photograph of a small dog laying on a bed with a pillow,a photograph of a dog laying on a pillow on a bed
english_cocker_spaniel_120.jpg,a photograph of a dog sitting on a couch in a living room,a photograph of a dog sitting on a couch looking at the camera
boxer_107.jpg,a photograph of a brown and white dog looking up at the camera,a photograph of a brown and white dog looking at the camera
pug_190.jpg,a photograph of a small black dog with a pink bow tie,a photograph of a small black dog with a pink bow tie
havanese_175.jpg,a photograph of a dog with a red harness on laying on a couch,a photograph of a dog with a red harness on
Siamese_120.jpg,a photograph of a cat sitting on a persons lap,a photograph of a cat with blue eyes sitting on a person's lap
staffordshire_bull_terrier_122.jpg,a photograph of a black dog sitting in the grass next to a chair,a photograph of a black dog with a sad look on his face
Bombay_181.jpg,a photograph of a woman holding a black cat in her lap,a photograph of a black cat is being held by a person
British_Shorthair_156.jpg,a photograph of a cat sitting on a couch with a sad look on its face,a photograph of a cat sitting on a bed with a black and white background
British_Shorthair_210.jpg,a photograph of a cat laying on a chair in a room,a photograph of a cat laying on a bed with a tree in the background
Birman_139.jpg,a photograph of a cat sitting on a stone walkway with blue eyes,a photograph of a cat with blue eyes sitting on a tile floor
chihuahua_183.jpg,a photograph of a small dog laying in a dog bed,a photograph of a small dog is sitting in a dog bed
keeshond_183.jpg,a photograph of a dog standing on a rock in a park,a photograph of a fluffy dog standing on a rock in front of a tree
great_pyrenees_133.jpg,a photograph of a white dog standing next to a pool,a photograph of a white dog with a black nose and a white coat
Ragdoll_130.jpg,a photograph of a cat sitting on a bed with a person in the background,a photograph of a cat is sitting on a blanket in a room
Bengal_176.jpg,a photograph of a cat sitting on a bike wheel with a toy,a photograph of a cat sitting on a chair looking at the camera
Sphynx_130.jpg,a photograph of a cat sitting on a rug in a room,a photograph of a cat with a red bow sitting on a carpet
Birman_103.jpg,a photograph of a cat sitting on a bird bath with a bird statue,a photograph of a cat with blue eyes sitting on a ledge
Siamese_159.jpg,a photograph of a siamese cat with blue eyes sitting on the floor,a photograph of a cat with blue eyes sitting on the floor
boxer_169.jpg,a photograph of a dog standing on a black floor next to a white fence,a photograph of a dog standing on a black floor next to a white fence
english_setter_117.jpg,a photograph of a dog standing in a yard with a frisbee in its mouth,a photograph of a white dog standing in a field with a red collar
Persian_135.jpg,a photograph of a fluffy white cat with a surprised look on its face,a photograph of a fluffy white cat with a yellow eye
pomeranian_144.jpg,a photograph of a small dog sitting on a blue couch,a photograph of a small dog sitting on a blue blanket
boxer_149.jpg,a photograph of two women and a dog sitting on a patio,a photograph of two women and a dog sitting on a patio
Bengal_170.jpg,a photograph of a cat sitting on a black surface looking up,a photograph of a cat sitting on a black surface looking up
miniature_pinscher_146.jpg,a photograph of a black and brown dog laying on a green blanket,a photograph of a dog laying on a couch with a ball in its mouth
samoyed_146.jpg,a photograph of a dog standing next to a baby in a play gym,a photograph of a dog standing next to a baby in a room
newfoundland_156.jpg,a photograph of a black dog laying in the grass with a frisbee,a photograph of two black dogs laying in the grass together
american_bulldog_131.jpg,a photograph of a dog laying on a cushion with a shoe,a photograph of a dog laying on a red cushion with a hat on it
japanese_chin_170.jpg,a photograph of a small dog laying on the floor in front of a book shelf,a photograph of a dog sitting on a table with a book shelf in the background
keeshond_141.jpg,a photograph of a dog laying on the grass in a yard,a photograph of a dog sitting on the grass with its tongue out
leonberger_114.jpg,a photograph of a large dog standing on a sidewalk next to a leaf,a photograph of a dog is looking at the camera while standing on a sidewalk
havanese_141.jpg,a photograph of a dog running on a leash in the grass,a photograph of a dog is laying on the grass in the sun
samoyed_160.jpg,a photograph of a white dog running in the snow,a photograph of a dog running in the snow with its mouth open
miniature_pinscher_165.jpg,a photograph of a dog laying on a dog bed on the floor,a photograph of a dog laying on a blanket on the floor
wheaten_terrier_13.jpg,a photograph of a shaggy dog laying in the grass with its tongue out,a photograph of a dog sticking its tongue out of a green hedge
Bengal_190.jpg,a photograph of a cat standing on a grass covered field,a photograph of a cat sitting on the grass looking at something
american_bulldog_16.jpg,a photograph of a white dog standing in a field of grass,a photograph of a white dog standing in a field of grass
Bengal_137.jpg,a photograph of a cat sitting in a bag with a tag on it,a photograph of a cat sitting on a pillow on a bed
great_pyrenees_181.jpg,a photograph of a white dog standing on a wooden deck,a photograph of a white dog with a black nose and a white coat
chihuahua_152.jpg,a photograph of a small dog standing on a carpet next to a cat bed,a photograph of a small gray dog laying on a couch next to a stuffed animal
Abyssinian_19.jpg,a photograph of a cat sitting on a white surface looking up,a photograph of a cat sitting on its hind legs looking up
pomeranian_190.jpg,a photograph of a small dog standing on a wooden deck,a photograph of a small dog standing on a wooden floor
samoyed_189.jpg,a photograph of a dog sitting at a table with a birthday cake,a photograph of a dog with a birthday hat on standing next to a cake
english_cocker_spaniel_108.jpg,a photograph of a dog sitting in a basket with stuffed animals,a photograph of a dog sitting on a chair with a blanket
Russian_Blue_194.jpg,a photograph of a cat walking through a lush green field,a photograph of a cat standing in the grass looking at the camera
keeshond_119.jpg,a photograph of a dog laying on the floor with its tongue out,a photograph of a dog standing on a wooden floor next to a door
Abyssinian_174.jpg,a photograph of a cat laying down on a black background,a photograph of a cat is sitting on a black background
boxer_154.jpg,a photograph of a dog standing in a river with water,a photograph of a dog standing in a body of water
newfoundland_103.jpg,a photograph of a black dog sitting on a stone step,a photograph of a black dog sitting on a stone walkway
miniature_pinscher_139.jpg,a photograph of a dog sitting on a bed with a ball,a photograph of a cat laying on a bed with a blanket
german_shorthaired_182.jpg,a photograph of a dog standing in a yard with a frisbee in its mouth,a photograph of a dog standing in a yard with a frisbee in its mouth
american_pit_bull_terrier_148.jpg,a photograph of a dog laying on a wooden deck next to a persons feet,a photograph of a dog laying on a wooden deck with its tongue out
havanese_123.jpg,a photograph of a white dog with a black collar sitting on a red floor,a photograph of a white dog with a black collar sitting on a red floor
